category,vec_1,vec_2,vec_3,true,pred,similarity
gram6-nationality-adjective,Macedonia,Macedonian,Moldova,Moldovan,Moldovan,0.7869493961334229
gram6-nationality-adjective,Macedonia,Macedonian,Netherlands,Dutch,Dutch,0.7007567286491394
gram6-nationality-adjective,Macedonia,Macedonian,Norway,Norwegian,Norwegian,0.8149742484092712
gram6-nationality-adjective,Macedonia,Macedonian,Peru,Peruvian,Peruvian,0.7908480167388916
gram6-nationality-adjective,Macedonia,Macedonian,Poland,Polish,Polish,0.8377313613891602
gram6-nationality-adjective,Macedonia,Macedonian,Portugal,Portuguese,Portuguese,0.7771230936050415
gram6-nationality-adjective,Macedonia,Macedonian,Russia,Russian,Russian,0.8444717526435852
gram6-nationality-adjective,Macedonia,Macedonian,Slovakia,Slovakian,Slovak,0.7693257331848145
gram6-nationality-adjective,Macedonia,Macedonian,Spain,Spanish,Spanish,0.7105638384819031
gram6-nationality-adjective,Macedonia,Macedonian,Sweden,Swedish,Swedish,0.7950166463851929
gram6-nationality-adjective,Macedonia,Macedonian,Switzerland,Swiss,Swiss,0.7822283506393433
gram6-nationality-adjective,Macedonia,Macedonian,Thailand,Thai,Thai,0.7995755672454834
gram6-nationality-adjective,Macedonia,Macedonian,Ukraine,Ukrainian,Ukrainian,0.8356547951698303
gram6-nationality-adjective,Macedonia,Macedonian,Albania,Albanian,Albanian,0.7250033020973206
gram6-nationality-adjective,Macedonia,Macedonian,Argentina,Argentinean,Argentine,0.7987260818481445
gram6-nationality-adjective,Macedonia,Macedonian,Australia,Australian,Australian,0.8034104704856873
gram6-nationality-adjective,Macedonia,Macedonian,Austria,Austrian,Austrian,0.8092626333236694
gram6-nationality-adjective,Macedonia,Macedonian,Belarus,Belorussian,Belarusian,0.8206661343574524
gram6-nationality-adjective,Macedonia,Macedonian,Brazil,Brazilian,Brazilian,0.829413890838623
gram6-nationality-adjective,Macedonia,Macedonian,Bulgaria,Bulgarian,Bulgarian,0.874330997467041
gram6-nationality-adjective,Macedonia,Macedonian,Cambodia,Cambodian,Cambodian,0.7991642951965332
gram6-nationality-adjective,Macedonia,Macedonian,Chile,Chilean,Chilean,0.8335258364677429
gram6-nationality-adjective,Macedonia,Macedonian,China,Chinese,Chinese,0.8049424290657043
gram6-nationality-adjective,Macedonia,Macedonian,Colombia,Colombian,Colombian,0.8417239189147949
gram6-nationality-adjective,Macedonia,Macedonian,Croatia,Croatian,Croatian,0.8170955777168274
gram6-nationality-adjective,Macedonia,Macedonian,Denmark,Danish,Danish,0.8158504962921143
gram6-nationality-adjective,Macedonia,Macedonian,Egypt,Egyptian,Egyptian,0.8249832987785339
gram6-nationality-adjective,Macedonia,Macedonian,England,English,stock_symbol_BNK,0.5553547143936157
gram6-nationality-adjective,Macedonia,Macedonian,France,French,French,0.7526585459709167
gram6-nationality-adjective,Macedonia,Macedonian,Germany,German,German,0.7975059151649475
gram6-nationality-adjective,Macedonia,Macedonian,Greece,Greek,Greek,0.7762948870658875
gram6-nationality-adjective,Macedonia,Macedonian,Iceland,Icelandic,Icelandic,0.8143606781959534
gram6-nationality-adjective,Macedonia,Macedonian,India,Indian,Indian,0.673202395439148
gram6-nationality-adjective,Macedonia,Macedonian,Ireland,Irish,Irish,0.7429817914962769
gram6-nationality-adjective,Macedonia,Macedonian,Israel,Israeli,Israeli,0.7989622950553894
gram6-nationality-adjective,Macedonia,Macedonian,Italy,Italian,Italian,0.797135055065155
gram6-nationality-adjective,Macedonia,Macedonian,Japan,Japanese,Japanese,0.810885488986969
gram6-nationality-adjective,Malta,Maltese,Mexico,Mexican,Mexican,0.7336326837539673
gram6-nationality-adjective,Malta,Maltese,Moldova,Moldovan,Moldovan,0.742013156414032
gram6-nationality-adjective,Malta,Maltese,Netherlands,Dutch,Dutch,0.7048962116241455
gram6-nationality-adjective,Malta,Maltese,Norway,Norwegian,Norwegian,0.7640088796615601
gram6-nationality-adjective,Malta,Maltese,Peru,Peruvian,Peruvian,0.7625930905342102
gram6-nationality-adjective,Malta,Maltese,Poland,Polish,Polish,0.7787171602249146
gram6-nationality-adjective,Malta,Maltese,Portugal,Portuguese,Portuguese,0.7578321695327759
gram6-nationality-adjective,Malta,Maltese,Russia,Russian,Russian,0.7723709940910339
gram6-nationality-adjective,Malta,Maltese,Slovakia,Slovakian,Slovaks,0.6989205479621887
gram6-nationality-adjective,Malta,Maltese,Spain,Spanish,Spanish,0.6800960898399353
gram6-nationality-adjective,Malta,Maltese,Sweden,Swedish,Swedish,0.7339044809341431
gram6-nationality-adjective,Malta,Maltese,Switzerland,Swiss,Swiss,0.7359178066253662
gram6-nationality-adjective,Malta,Maltese,Thailand,Thai,Thai,0.7588581442832947
gram6-nationality-adjective,Malta,Maltese,Ukraine,Ukrainian,Ukrainian,0.7872258424758911
gram6-nationality-adjective,Malta,Maltese,Albania,Albanian,Albanian,0.6723400354385376
gram6-nationality-adjective,Malta,Maltese,Argentina,Argentinean,Argentine,0.7097370624542236
gram6-nationality-adjective,Malta,Maltese,Australia,Australian,Australian,0.7437528371810913
gram6-nationality-adjective,Malta,Maltese,Austria,Austrian,Austrian,0.7046599984169006
gram6-nationality-adjective,Malta,Maltese,Belarus,Belorussian,Belarusian,0.7582699656486511
gram6-nationality-adjective,Malta,Maltese,Brazil,Brazilian,Brazilian,0.7568470239639282
gram6-nationality-adjective,Malta,Maltese,Bulgaria,Bulgarian,Bulgarian,0.8217914700508118
gram6-nationality-adjective,Malta,Maltese,Cambodia,Cambodian,Cambodian,0.7476414442062378
gram6-nationality-adjective,Malta,Maltese,Chile,Chilean,Chilean,0.7811996340751648
gram6-nationality-adjective,Malta,Maltese,China,Chinese,Chinese,0.804182767868042
gram6-nationality-adjective,Malta,Maltese,Colombia,Colombian,Colombian,0.7962774038314819
gram6-nationality-adjective,Malta,Maltese,Croatia,Croatian,Croatian,0.7198804616928101
gram6-nationality-adjective,Malta,Maltese,Denmark,Danish,Danish,0.7611637115478516
gram6-nationality-adjective,Malta,Maltese,Egypt,Egyptian,Egyptian,0.7529857158660889
gram6-nationality-adjective,Malta,Maltese,England,English,ticker_symbol_BNK,0.5707541704177856
gram6-nationality-adjective,Malta,Maltese,France,French,French,0.7392860054969788
gram6-nationality-adjective,Malta,Maltese,Germany,German,German,0.74336177110672
gram6-nationality-adjective,Malta,Maltese,Greece,Greek,Greek,0.7487739324569702
gram6-nationality-adjective,Malta,Maltese,Iceland,Icelandic,Icelandic,0.7607277631759644
gram6-nationality-adjective,Malta,Maltese,India,Indian,Indias,0.647167980670929
gram6-nationality-adjective,Malta,Maltese,Ireland,Irish,Irish,0.6969971656799316
gram6-nationality-adjective,Malta,Maltese,Israel,Israeli,Israeli,0.7546097636222839
gram6-nationality-adjective,Malta,Maltese,Italy,Italian,Italian,0.7421504855155945
gram6-nationality-adjective,Malta,Maltese,Japan,Japanese,Japanese,0.7976095676422119
gram6-nationality-adjective,Malta,Maltese,Korea,Korean,Korean,0.7703385949134827
gram6-nationality-adjective,Mexico,Mexican,Moldova,Moldovan,Moldovan,0.8023710250854492
gram6-nationality-adjective,Mexico,Mexican,Netherlands,Dutch,Dutch,0.7947299480438232
gram6-nationality-adjective,Mexico,Mexican,Norway,Norwegian,Norwegian,0.8252726197242737
gram6-nationality-adjective,Mexico,Mexican,Peru,Peruvian,Peruvian,0.8402525186538696
gram6-nationality-adjective,Mexico,Mexican,Poland,Polish,Polish,0.8550131320953369
gram6-nationality-adjective,Mexico,Mexican,Portugal,Portuguese,Portuguese,0.7862775921821594
gram6-nationality-adjective,Mexico,Mexican,Russia,Russian,Russian,0.8497185707092285
gram6-nationality-adjective,Mexico,Mexican,Slovakia,Slovakian,Slovak,0.7736119031906128
gram6-nationality-adjective,Mexico,Mexican,Spain,Spanish,Spanish,0.7408228516578674
gram6-nationality-adjective,Mexico,Mexican,Sweden,Swedish,Swedish,0.8413609266281128
gram6-nationality-adjective,Mexico,Mexican,Switzerland,Swiss,Swiss,0.8204086422920227
gram6-nationality-adjective,Mexico,Mexican,Thailand,Thai,Thai,0.8739902973175049
gram6-nationality-adjective,Mexico,Mexican,Ukraine,Ukrainian,Ukrainian,0.8572641015052795
gram6-nationality-adjective,Mexico,Mexican,Albania,Albanian,Albanian,0.724385142326355
gram6-nationality-adjective,Mexico,Mexican,Argentina,Argentinean,Argentine,0.8056271076202393
gram6-nationality-adjective,Mexico,Mexican,Australia,Australian,Australian,0.8218458890914917
gram6-nationality-adjective,Mexico,Mexican,Austria,Austrian,Austrian,0.8055284023284912
gram6-nationality-adjective,Mexico,Mexican,Belarus,Belorussian,Belarusian,0.8129022121429443
gram6-nationality-adjective,Mexico,Mexican,Brazil,Brazilian,Brazilian,0.838158369064331
gram6-nationality-adjective,Mexico,Mexican,Bulgaria,Bulgarian,Bulgarian,0.8580049276351929
gram6-nationality-adjective,Mexico,Mexican,Cambodia,Cambodian,Cambodian,0.8450109958648682
gram6-nationality-adjective,Mexico,Mexican,Chile,Chilean,Chilean,0.8469976186752319
gram6-nationality-adjective,Mexico,Mexican,China,Chinese,Chinese,0.8464540839195251
gram6-nationality-adjective,Mexico,Mexican,Colombia,Colombian,Colombian,0.8561612367630005
gram6-nationality-adjective,Mexico,Mexican,Croatia,Croatian,Croatian,0.7889984846115112
gram6-nationality-adjective,Mexico,Mexican,Denmark,Danish,Danish,0.8237667083740234
gram6-nationality-adjective,Mexico,Mexican,Egypt,Egyptian,Egyptian,0.8474210500717163
gram6-nationality-adjective,Mexico,Mexican,England,English,Welsh,0.5481509566307068
gram6-nationality-adjective,Mexico,Mexican,France,French,French,0.8156287670135498
gram6-nationality-adjective,Mexico,Mexican,Germany,German,German,0.8320348858833313
gram6-nationality-adjective,Mexico,Mexican,Greece,Greek,Greek,0.8103808164596558
gram6-nationality-adjective,Mexico,Mexican,Iceland,Icelandic,Icelandic,0.7994419932365417
gram6-nationality-adjective,Mexico,Mexican,India,Indian,Indian,0.7376993298530579
gram6-nationality-adjective,Mexico,Mexican,Ireland,Irish,Irish,0.7936742901802063
gram6-nationality-adjective,Mexico,Mexican,Israel,Israeli,Israeli,0.8079582452774048
gram6-nationality-adjective,Mexico,Mexican,Italy,Italian,Italian,0.8530038595199585
gram6-nationality-adjective,Mexico,Mexican,Japan,Japanese,Japanese,0.862019419670105
gram6-nationality-adjective,Mexico,Mexican,Korea,Korean,Korean,0.8073266744613647
gram6-nationality-adjective,Mexico,Mexican,Macedonia,Macedonian,Macedonian,0.8018172383308411
gram6-nationality-adjective,Moldova,Moldovan,Netherlands,Dutch,Dutch,0.7182489037513733
gram6-nationality-adjective,Moldova,Moldovan,Norway,Norwegian,Norwegian,0.8091856837272644
gram6-nationality-adjective,Moldova,Moldovan,Peru,Peruvian,Peruvian,0.7844849228858948
gram6-nationality-adjective,Moldova,Moldovan,Poland,Polish,Polish,0.8061636090278625
gram6-nationality-adjective,Moldova,Moldovan,Portugal,Portuguese,Portuguese,0.7455499172210693
gram6-nationality-adjective,Moldova,Moldovan,Russia,Russian,Russian,0.8228081464767456
gram6-nationality-adjective,Moldova,Moldovan,Slovakia,Slovakian,Slovak,0.7554459571838379
gram6-nationality-adjective,Moldova,Moldovan,Spain,Spanish,Spanish,0.6711905002593994
gram6-nationality-adjective,Moldova,Moldovan,Sweden,Swedish,Swedish,0.7902663350105286
gram6-nationality-adjective,Moldova,Moldovan,Switzerland,Swiss,Swiss,0.7792947888374329
gram6-nationality-adjective,Moldova,Moldovan,Thailand,Thai,Thai,0.7855446338653564
gram6-nationality-adjective,Moldova,Moldovan,Ukraine,Ukrainian,Ukrainian,0.838904619216919
gram6-nationality-adjective,Moldova,Moldovan,Albania,Albanian,Albanian,0.6761816740036011
gram6-nationality-adjective,Moldova,Moldovan,Argentina,Argentinean,Argentine,0.7964097857475281
gram6-nationality-adjective,Moldova,Moldovan,Australia,Australian,Australian,0.8038977980613708
gram6-nationality-adjective,Moldova,Moldovan,Austria,Austrian,Austrian,0.7965285181999207
gram6-nationality-adjective,Moldova,Moldovan,Belarus,Belorussian,Belarusian,0.8154405355453491
gram6-nationality-adjective,Moldova,Moldovan,Brazil,Brazilian,Brazilian,0.799333393573761
gram6-nationality-adjective,Moldova,Moldovan,Bulgaria,Bulgarian,Bulgarian,0.8519726991653442
gram6-nationality-adjective,Moldova,Moldovan,Cambodia,Cambodian,Cambodian,0.776445209980011
gram6-nationality-adjective,Moldova,Moldovan,Chile,Chilean,Chilean,0.8332816362380981
gram6-nationality-adjective,Moldova,Moldovan,China,Chinese,Chinese,0.791171669960022
gram6-nationality-adjective,Moldova,Moldovan,Colombia,Colombian,Colombian,0.8377983570098877
gram6-nationality-adjective,Moldova,Moldovan,Croatia,Croatian,Croatian,0.7844051122665405
gram6-nationality-adjective,Moldova,Moldovan,Denmark,Danish,Danish,0.7850586771965027
gram6-nationality-adjective,Moldova,Moldovan,Egypt,Egyptian,Egyptian,0.8105211853981018
gram6-nationality-adjective,Moldova,Moldovan,England,English,Welsh,0.5354404449462891
gram6-nationality-adjective,Moldova,Moldovan,France,French,French,0.7793909311294556
gram6-nationality-adjective,Moldova,Moldovan,Germany,German,German,0.8012850880622864
gram6-nationality-adjective,Moldova,Moldovan,Greece,Greek,Greek,0.7790793776512146
gram6-nationality-adjective,Moldova,Moldovan,Iceland,Icelandic,Icelandic,0.7909319996833801
gram6-nationality-adjective,Moldova,Moldovan,India,Indian,Indian,0.6902000904083252
gram6-nationality-adjective,Moldova,Moldovan,Ireland,Irish,Irish,0.7532572746276855
gram6-nationality-adjective,Moldova,Moldovan,Israel,Israeli,Israeli,0.7998138666152954
gram6-nationality-adjective,Moldova,Moldovan,Italy,Italian,Italian,0.7886039614677429
gram6-nationality-adjective,Moldova,Moldovan,Japan,Japanese,Japanese,0.7953557372093201
gram6-nationality-adjective,Moldova,Moldovan,Korea,Korean,Korean,0.7737429141998291
gram6-nationality-adjective,Moldova,Moldovan,Macedonia,Macedonian,Macedonian,0.7542352080345154
gram6-nationality-adjective,Moldova,Moldovan,Malta,Maltese,Maltese,0.7514094114303589
gram6-nationality-adjective,Netherlands,Dutch,Norway,Norwegian,Norwegian,0.8380441665649414
gram6-nationality-adjective,Netherlands,Dutch,Peru,Peruvian,Peruvian,0.7758724689483643
gram6-nationality-adjective,Netherlands,Dutch,Poland,Polish,Polish,0.8300684094429016
gram6-nationality-adjective,Netherlands,Dutch,Portugal,Portuguese,Portuguese,0.7941173315048218
gram6-nationality-adjective,Netherlands,Dutch,Russia,Russian,Russian,0.830776035785675
gram6-nationality-adjective,Netherlands,Dutch,Slovakia,Slovakian,Slovak,0.7759064435958862
gram6-nationality-adjective,Netherlands,Dutch,Spain,Spanish,Spanish,0.7845755219459534
gram6-nationality-adjective,Netherlands,Dutch,Sweden,Swedish,Swedish,0.8319455981254578
gram6-nationality-adjective,Netherlands,Dutch,Switzerland,Swiss,Swiss,0.8432987332344055
gram6-nationality-adjective,Netherlands,Dutch,Thailand,Thai,Thai,0.8545677661895752
gram6-nationality-adjective,Netherlands,Dutch,Ukraine,Ukrainian,Ukrainian,0.8251188397407532
gram6-nationality-adjective,Netherlands,Dutch,Albania,Albanian,Albanian,0.7118872404098511
gram6-nationality-adjective,Netherlands,Dutch,Argentina,Argentinean,Argentine,0.8093944191932678
gram6-nationality-adjective,Netherlands,Dutch,Australia,Australian,Australian,0.810559868812561
gram6-nationality-adjective,Netherlands,Dutch,Austria,Austrian,Austrian,0.8212454319000244
gram6-nationality-adjective,Netherlands,Dutch,Belarus,Belorussian,Belarusian,0.7641666531562805
gram6-nationality-adjective,Netherlands,Dutch,Brazil,Brazilian,Brazilian,0.8333658576011658
gram6-nationality-adjective,Netherlands,Dutch,Bulgaria,Bulgarian,Bulgarian,0.84382164478302
gram6-nationality-adjective,Netherlands,Dutch,Cambodia,Cambodian,Cambodian,0.782080888748169
gram6-nationality-adjective,Netherlands,Dutch,Chile,Chilean,Chilean,0.8120094537734985
gram6-nationality-adjective,Netherlands,Dutch,China,Chinese,Chinese,0.8140195608139038
gram6-nationality-adjective,Netherlands,Dutch,Colombia,Colombian,Colombian,0.8286141157150269
gram6-nationality-adjective,Netherlands,Dutch,Croatia,Croatian,Croatian,0.7755549550056458
gram6-nationality-adjective,Netherlands,Dutch,Denmark,Danish,Danish,0.8198009729385376
gram6-nationality-adjective,Netherlands,Dutch,Egypt,Egyptian,Egyptian,0.7867769598960876
gram6-nationality-adjective,Netherlands,Dutch,England,English,Welsh,0.5458706617355347
gram6-nationality-adjective,Netherlands,Dutch,France,French,French,0.8506982326507568
gram6-nationality-adjective,Netherlands,Dutch,Germany,German,German,0.8740403056144714
gram6-nationality-adjective,Netherlands,Dutch,Greece,Greek,Greek,0.7902594804763794
gram6-nationality-adjective,Netherlands,Dutch,Iceland,Icelandic,Icelandic,0.7817736864089966
gram6-nationality-adjective,Netherlands,Dutch,India,Indian,Indian,0.7632186412811279
gram6-nationality-adjective,Netherlands,Dutch,Ireland,Irish,Irish,0.7852023839950562
gram6-nationality-adjective,Netherlands,Dutch,Israel,Israeli,Israeli,0.7818319797515869
gram6-nationality-adjective,Netherlands,Dutch,Italy,Italian,Italian,0.8573033213615417
gram6-nationality-adjective,Netherlands,Dutch,Japan,Japanese,Japanese,0.8341487646102905
gram6-nationality-adjective,Netherlands,Dutch,Korea,Korean,Korean,0.786526083946228
gram6-nationality-adjective,Netherlands,Dutch,Macedonia,Macedonian,Macedonian,0.7445616126060486
gram6-nationality-adjective,Netherlands,Dutch,Malta,Maltese,Maltese,0.7349532842636108
gram6-nationality-adjective,Netherlands,Dutch,Mexico,Mexican,Mexican,0.7940678596496582
gram6-nationality-adjective,Norway,Norwegian,Peru,Peruvian,Peruvian,0.8324897289276123
gram6-nationality-adjective,Norway,Norwegian,Poland,Polish,Polish,0.8818298578262329
gram6-nationality-adjective,Norway,Norwegian,Portugal,Portuguese,Portuguese,0.80540531873703
gram6-nationality-adjective,Norway,Norwegian,Russia,Russian,Russian,0.8931798934936523
gram6-nationality-adjective,Norway,Norwegian,Slovakia,Slovakian,Slovak,0.8157617449760437
gram6-nationality-adjective,Norway,Norwegian,Spain,Spanish,Spanish,0.7619999647140503
gram6-nationality-adjective,Norway,Norwegian,Sweden,Swedish,Swedish,0.9064690470695496
gram6-nationality-adjective,Norway,Norwegian,Switzerland,Swiss,Swiss,0.8871790170669556
gram6-nationality-adjective,Norway,Norwegian,Thailand,Thai,Thai,0.8691691756248474
gram6-nationality-adjective,Norway,Norwegian,Ukraine,Ukrainian,Ukrainian,0.8734000325202942
gram6-nationality-adjective,Norway,Norwegian,Albania,Albanian,Albanian,0.7329665422439575
gram6-nationality-adjective,Norway,Norwegian,Argentina,Argentinean,Argentine,0.860654354095459
gram6-nationality-adjective,Norway,Norwegian,Australia,Australian,Australian,0.8768911957740784
gram6-nationality-adjective,Norway,Norwegian,Austria,Austrian,Austrian,0.8778380751609802
gram6-nationality-adjective,Norway,Norwegian,Belarus,Belorussian,Belarusian,0.851147472858429
gram6-nationality-adjective,Norway,Norwegian,Brazil,Brazilian,Brazilian,0.8928766250610352
gram6-nationality-adjective,Norway,Norwegian,Bulgaria,Bulgarian,Bulgarian,0.9089569449424744
gram6-nationality-adjective,Norway,Norwegian,Cambodia,Cambodian,Cambodian,0.8076107501983643
gram6-nationality-adjective,Norway,Norwegian,Chile,Chilean,Chilean,0.8809687495231628
gram6-nationality-adjective,Norway,Norwegian,China,Chinese,Chinese,0.8390149474143982
gram6-nationality-adjective,Norway,Norwegian,Colombia,Colombian,Colombian,0.870578408241272
gram6-nationality-adjective,Norway,Norwegian,Croatia,Croatian,Croatian,0.8463361263275146
gram6-nationality-adjective,Norway,Norwegian,Denmark,Danish,Danish,0.9150979518890381
gram6-nationality-adjective,Norway,Norwegian,Egypt,Egyptian,Egyptian,0.8678644895553589
gram6-nationality-adjective,Norway,Norwegian,England,English,stock_symbol_BNK,0.5610315799713135
gram6-nationality-adjective,Norway,Norwegian,France,French,French,0.8579685091972351
gram6-nationality-adjective,Norway,Norwegian,Germany,German,German,0.8979776501655579
gram6-nationality-adjective,Norway,Norwegian,Greece,Greek,Greek,0.8268507122993469
gram6-nationality-adjective,Norway,Norwegian,Iceland,Icelandic,Icelandic,0.8464111685752869
gram6-nationality-adjective,Norway,Norwegian,India,Indian,Indian,0.7469605207443237
gram6-nationality-adjective,Norway,Norwegian,Ireland,Irish,Irish,0.8027591109275818
gram6-nationality-adjective,Norway,Norwegian,Israel,Israeli,Israeli,0.8336931467056274
gram6-nationality-adjective,Norway,Norwegian,Italy,Italian,Italian,0.8888614177703857
gram6-nationality-adjective,Norway,Norwegian,Japan,Japanese,Japanese,0.8715198040008545
gram6-nationality-adjective,Norway,Norwegian,Korea,Korean,Korean,0.8244035243988037
gram6-nationality-adjective,Norway,Norwegian,Macedonia,Macedonian,Macedonian,0.8108006119728088
gram6-nationality-adjective,Norway,Norwegian,Malta,Maltese,Maltese,0.7787652015686035
gram6-nationality-adjective,Norway,Norwegian,Mexico,Mexican,Mexican,0.8106266260147095
gram6-nationality-adjective,Norway,Norwegian,Moldova,Moldovan,Moldovan,0.8135096430778503
gram6-nationality-adjective,Peru,Peruvian,Poland,Polish,Polish,0.8244880437850952
gram6-nationality-adjective,Peru,Peruvian,Portugal,Portuguese,Portuguese,0.7741225957870483
gram6-nationality-adjective,Peru,Peruvian,Russia,Russian,Russian,0.8418330550193787
gram6-nationality-adjective,Peru,Peruvian,Slovakia,Slovakian,Slovakian,0.7392899990081787
gram6-nationality-adjective,Peru,Peruvian,Spain,Spanish,Spanish,0.6970613598823547
gram6-nationality-adjective,Peru,Peruvian,Sweden,Swedish,Swedish,0.8313248157501221
gram6-nationality-adjective,Peru,Peruvian,Switzerland,Swiss,Swiss,0.8113188743591309
gram6-nationality-adjective,Peru,Peruvian,Thailand,Thai,Thai,0.8387789726257324
gram6-nationality-adjective,Peru,Peruvian,Ukraine,Ukrainian,Ukrainian,0.8267011046409607
gram6-nationality-adjective,Peru,Peruvian,Albania,Albanian,Macedonian,0.7016010284423828
gram6-nationality-adjective,Peru,Peruvian,Argentina,Argentinean,Argentine,0.8088012337684631
gram6-nationality-adjective,Peru,Peruvian,Australia,Australian,Australian,0.8170372843742371
gram6-nationality-adjective,Peru,Peruvian,Austria,Austrian,Austrian,0.8185455799102783
gram6-nationality-adjective,Peru,Peruvian,Belarus,Belorussian,Belarusian,0.816867470741272
gram6-nationality-adjective,Peru,Peruvian,Brazil,Brazilian,Brazilian,0.8624589443206787
gram6-nationality-adjective,Peru,Peruvian,Bulgaria,Bulgarian,Bulgarian,0.8832902312278748
gram6-nationality-adjective,Peru,Peruvian,Cambodia,Cambodian,Cambodian,0.8156500458717346
gram6-nationality-adjective,Peru,Peruvian,Chile,Chilean,Chilean,0.8915563225746155
gram6-nationality-adjective,Peru,Peruvian,China,Chinese,Chinese,0.8188766837120056
gram6-nationality-adjective,Peru,Peruvian,Colombia,Colombian,Colombian,0.8720604777336121
gram6-nationality-adjective,Peru,Peruvian,Croatia,Croatian,Croatian,0.7858800292015076
gram6-nationality-adjective,Peru,Peruvian,Denmark,Danish,Danish,0.8190906047821045
gram6-nationality-adjective,Peru,Peruvian,Egypt,Egyptian,Egyptian,0.8416681885719299
gram6-nationality-adjective,Peru,Peruvian,England,English,stock_symbol_BNK,0.5393733382225037
gram6-nationality-adjective,Peru,Peruvian,France,French,French,0.7766563296318054
gram6-nationality-adjective,Peru,Peruvian,Germany,German,German,0.8112151622772217
gram6-nationality-adjective,Peru,Peruvian,Greece,Greek,Greek,0.7796861529350281
gram6-nationality-adjective,Peru,Peruvian,Iceland,Icelandic,Icelandic,0.8155167698860168
gram6-nationality-adjective,Peru,Peruvian,India,Indian,Indian,0.6776674389839172
gram6-nationality-adjective,Peru,Peruvian,Ireland,Irish,Irish,0.7472372651100159
gram6-nationality-adjective,Peru,Peruvian,Israel,Israeli,Israeli,0.8280797004699707
gram6-nationality-adjective,Peru,Peruvian,Italy,Italian,Italian,0.8162192702293396
gram6-nationality-adjective,Peru,Peruvian,Japan,Japanese,Japanese,0.8301373720169067
gram6-nationality-adjective,Peru,Peruvian,Korea,Korean,Korean,0.813377857208252
gram6-nationality-adjective,Peru,Peruvian,Macedonia,Macedonian,Macedonian,0.7895123958587646
gram6-nationality-adjective,Peru,Peruvian,Malta,Maltese,Maltese,0.7942764163017273
gram6-nationality-adjective,Peru,Peruvian,Mexico,Mexican,Mexican,0.817263662815094
gram6-nationality-adjective,Peru,Peruvian,Moldova,Moldovan,Moldovan,0.8068004846572876
gram6-nationality-adjective,Peru,Peruvian,Netherlands,Dutch,Dutch,0.7588898539543152
gram6-nationality-adjective,Poland,Polish,Portugal,Portuguese,Portuguese,0.8328487277030945
gram6-nationality-adjective,Poland,Polish,Russia,Russian,Russian,0.8887894749641418
gram6-nationality-adjective,Poland,Polish,Slovakia,Slovakian,Slovak,0.8138850331306458
gram6-nationality-adjective,Poland,Polish,Spain,Spanish,Spanish,0.7917448282241821
gram6-nationality-adjective,Poland,Polish,Sweden,Swedish,Swedish,0.8586682081222534
gram6-nationality-adjective,Poland,Polish,Switzerland,Swiss,Swiss,0.8537894487380981
gram6-nationality-adjective,Poland,Polish,Thailand,Thai,Thai,0.8865814805030823
gram6-nationality-adjective,Poland,Polish,Ukraine,Ukrainian,Ukrainian,0.8911475539207458
gram6-nationality-adjective,Poland,Polish,Albania,Albanian,Albanian,0.7616099119186401
gram6-nationality-adjective,Poland,Polish,Argentina,Argentinean,Argentine,0.8199989795684814
gram6-nationality-adjective,Poland,Polish,Australia,Australian,Australian,0.8256537914276123
gram6-nationality-adjective,Poland,Polish,Austria,Austrian,Austrian,0.8506963849067688
gram6-nationality-adjective,Poland,Polish,Belarus,Belorussian,Belarusian,0.8366230726242065
gram6-nationality-adjective,Poland,Polish,Brazil,Brazilian,Brazilian,0.8649261593818665
gram6-nationality-adjective,Poland,Polish,Bulgaria,Bulgarian,Bulgarian,0.8932400345802307
gram6-nationality-adjective,Poland,Polish,Cambodia,Cambodian,Cambodian,0.8361932039260864
gram6-nationality-adjective,Poland,Polish,Chile,Chilean,Chilean,0.867354691028595
gram6-nationality-adjective,Poland,Polish,China,Chinese,Chinese,0.8578323721885681
gram6-nationality-adjective,Poland,Polish,Colombia,Colombian,Colombian,0.8585551381111145
gram6-nationality-adjective,Poland,Polish,Croatia,Croatian,Croatian,0.8399164080619812
gram6-nationality-adjective,Poland,Polish,Denmark,Danish,Danish,0.8725464940071106
gram6-nationality-adjective,Poland,Polish,Egypt,Egyptian,Egyptian,0.8586423397064209
gram6-nationality-adjective,Poland,Polish,England,English,stock_symbol_BNK,0.5806983113288879
gram6-nationality-adjective,Poland,Polish,France,French,French,0.8474975228309631
gram6-nationality-adjective,Poland,Polish,Germany,German,German,0.8744818568229675
gram6-nationality-adjective,Poland,Polish,Greece,Greek,Greek,0.8289163112640381
gram6-nationality-adjective,Poland,Polish,Iceland,Icelandic,Icelandic,0.8351479768753052
gram6-nationality-adjective,Poland,Polish,India,Indian,Indian,0.7591190338134766
gram6-nationality-adjective,Poland,Polish,Ireland,Irish,Irish,0.8370903730392456
gram6-nationality-adjective,Poland,Polish,Israel,Israeli,Israeli,0.8011236786842346
gram6-nationality-adjective,Poland,Polish,Italy,Italian,Italian,0.8771318197250366
gram6-nationality-adjective,Poland,Polish,Japan,Japanese,Japanese,0.8616763949394226
gram6-nationality-adjective,Poland,Polish,Korea,Korean,Korean,0.8050021529197693
gram6-nationality-adjective,Poland,Polish,Macedonia,Macedonian,Macedonian,0.8245892524719238
gram6-nationality-adjective,Poland,Polish,Malta,Maltese,Maltese,0.7774496078491211
gram6-nationality-adjective,Poland,Polish,Mexico,Mexican,Mexican,0.8250341415405273
